Order_ID,Agent_Age,Agent_Rating,Order_Date,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Pickup_Hour,Order_DayOfWeek
hnoc705310037,25,5.0,2022-02-13,Stormy,Low ,motorcycle ,Metropolitian ,70,Apparel,1.557337963675556,10,11,6
lzkv724137602,34,4.7,2022-04-03,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes,6.1983397369141935,16,16,6
qpqb113436782,31,4.9,2022-02-13,Sunny,High ,motorcycle ,Metropolitian ,140,Toys,6.163798689174008,14,15,6
teij116088130,24,4.7,2022-03-16,Fog,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,20.397442775188328,20,20,2
zutg690542042,30,4.9,2022-04-02,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Skincare,13.805626960611738,19,19,5
qphf884454355,36,4.8,2022-03-20,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Apparel,19.351082464681973,18,18,6
fcib257172141,36,4.4,2022-03-29,Fog,Low ,motorcycle ,Metropolitian ,185,Home,20.832850885766774,23,23,1
fium151549195,26,4.7,2022-03-04,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Apparel,20.827407215134496,19,19,4
vvnq162473052,30,4.6,2022-03-27,Sunny,Low ,scooter ,Other,145,Apparel,16.635239139962547,23,23,6
hhem665543827,20,4.8,2022-02-11,Stormy,Medium ,scooter ,Metropolitian ,125,Shoes,4.707104052532131,18,18,4
zfgf746938367,33,4.7,2022-03-09,Fog,Medium ,van,Urban ,75,Books,7.747301749382407,18,18,2
nfdj333236314,34,4.0,2022-03-12,Windy,Jam ,motorcycle ,Metropolitian ,195,Clothing,13.743748712643285,21,21,5
zfxe533340329,36,4.6,2022-04-04,Windy,Low ,motorcycle ,Metropolitian ,100,Clothing,12.271931674507936,23,23,0
kwmv603335255,33,4.6,2022-02-11,Fog,Low ,motorcycle ,Metropolitian ,75,Apparel,2.9810670001645105,11,11,4
gopn683041817,22,4.8,2022-02-18,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Jewelry,16.760840661943323,22,23,4
ppri902151840,38,4.7,2022-03-19,Sunny,Low ,scooter ,Metropolitian ,95,Clothing,1.5294048118807104,11,11,5
libi732501950,27,4.9,2022-03-02,Fog,Low ,scooter ,Metropolitian ,100,Kitchen,12.396903135321155,23,23,2
kdbu035077095,32,4.8,2022-02-14,Sunny,Jam ,scooter ,Metropolitian ,125,Books,10.432310169081864,21,21,0
mfol662804540,26,4.8,2022-03-27,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Home,12.396259636749217,19,19,6
bdgu970232668,29,4.5,2022-03-04,Windy,Low ,motorcycle ,Urban ,75,Toys,19.630777254614774,22,23,4
odlo529484325,31,4.5,2022-04-06,Sunny,Jam ,motorcycle ,Urban ,145,Pet Supplies,12.43875210831113,20,20,2
vxvr447893698,28,4.6,2022-03-26,Stormy,High ,motorcycle ,Metropolitian ,70,Outdoors,6.135383422532994,12,12,5
fmhd254099683,21,4.8,2022-02-11,Sunny,Medium ,motorcycle ,Metropolitian ,55,Toys,8.91888668509988,18,19,4
evzr452255970,21,4.0,2022-03-28,Sandstorms,Low ,motorcycle ,Metropolitian ,95,Clothing,7.774458242271917,22,22,0
hdgi344002220,30,4.9,2022-03-18,Windy,Low ,motorcycle ,Metropolitian ,145,Skincare,12.552275755914394,23,23,4
ypdy132507323,29,4.7,2022-02-11,Cloudy,Medium ,motorcycle ,Urban ,55,Shoes,5.984484703060141,15,15,4
vpun175942482,20,4.8,2022-03-28,Sunny,High ,motorcycle ,Metropolitian ,70,Sports,1.527154370684199,11,11,0
cdkz589624699,28,5.0,2022-02-16,Windy,Low ,motorcycle ,Urban ,75,Electronics,13.713493498525082,22,22,2
kiyg810534481,25,4.7,2022-03-16,Sandstorms,Low ,motorcycle ,Metropolitian ,16,Grocery,10.687630840937123,23,23,2
pwbi898606991,38,4.8,2022-03-28,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel,3.0986894979955277,10,10,0
taqg748867597,39,4.9,2022-03-03,Stormy,Low ,motorcycle ,Metropolitian ,130,Pet Supplies,4.60191950861356,22,22,3
dkgi875489081,26,4.9,2022-03-13,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,9.107880591147303,17,17,6
ubag651976139,33,4.4,2022-03-14,Windy,Jam ,motorcycle ,Urban ,215,Sports,10.883781468541267,21,21,0
zxtz236128998,24,4.6,2022-03-01,Sandstorms,Medium ,motorcycle ,Urban ,125,Home,9.074511964797063,18,18,1
hmju318251956,24,4.9,2022-03-21,Fog,Medium ,motorcycle ,Metropolitian ,140,Sports,6.2195799756053045,15,15,0
ltwr528697521,33,4.5,2022-03-10,Stormy,Low ,scooter ,Metropolitian ,85,Snacks,13.59174349203564,22,23,3
jsku204560077,35,4.2,2022-03-20,Windy,Jam ,motorcycle ,Metropolitian ,220,Shoes,13.591608297249033,19,19,6
istj070213071,27,4.2,2022-04-06,Stormy,Jam ,motorcycle ,Metropolitian ,165,Jewelry,13.740852946326266,20,20,2
dahw022547497,29,4.5,2022-04-03,Sunny,Medium ,motorcycle ,Metropolitian ,75,Electronics,4.64841181693955,18,18,6
vvgj958702360,34,4.7,2022-02-12,Fog,Low ,scooter ,Metropolitian ,135,Skincare,19.321445595986216,23,23,5
rabu202619192,20,4.7,2022-02-11,Cloudy,High ,scooter ,Metropolitian ,25,Grocery,2.9809448604624884,11,11,4
aeuj226729421,29,4.8,2022-04-05,Sunny,High ,motorcycle ,Metropolitian ,90,Shoes,6.049870868802052,13,13,1
rbiv368919286,22,4.9,2022-04-05,Stormy,Medium ,scooter ,Metropolitian ,105,Kitchen,9.074580779980996,18,18,1
kxfb230420855,35,4.9,2022-02-18,Cloudy,Jam ,motorcycle ,Metropolitian ,53,Grocery,10.405169702130612,21,21,4
hwmm104541576,32,4.4,2022-02-12,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Kitchen,17.129275527672867,21,21,5
qnwk753395424,28,4.9,2022-02-14,Sunny,Jam ,motorcycle ,Metropolitian ,100,Toys,16.10037667090034,21,21,0
vvqg343205052,30,4.7,2022-03-02,Fog,Low ,scooter ,Metropolitian ,145,Home,20.21236367487059,22,22,2
iuxj806937978,22,4.7,2022-04-04,Stormy,Jam ,scooter ,Urban ,75,Electronics,17.042634005428827,20,20,0
yyny933118563,36,4.7,2022-03-09,Fog,Medium ,motorcycle ,Metropolitian ,150,Home,7.774458242271917,18,18,2
bwhs416644198,23,4.8,2022-03-12,Windy,Jam ,motorcycle ,Metropolitian ,28,Grocery,19.731429221614068,20,20,5
rfxd157515921,22,4.8,2022-04-01,Stormy,Low ,motorcycle ,Other,19,Grocery,3.0206490444019702,10,10,4
pgjt711137922,29,4.5,2022-02-18,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Jewelry,19.807161975395392,22,22,4
fxir538138707,34,4.9,2022-03-23,Sandstorms,Jam ,motorcycle ,Urban ,250,Snacks,17.04198395713032,21,22,2
kezq280741564,38,4.1,2022-03-05,Stormy,High ,motorcycle ,Metropolitian ,205,Kitchen,1.5496365009021704,11,11,5
dqha770938362,35,5.0,2022-03-27,Fog,Medium ,motorcycle ,Metropolitian ,185,Pet Supplies,10.983241696284244,17,17,6
biau131098726,38,4.7,2022-03-19,Cloudy,Jam ,scooter ,Metropolitian ,140,Home,9.414207472710387,21,22,5
zkun393659280,32,4.3,2022-02-16,Cloudy,Medium ,scooter ,Metropolitian ,175,Cosmetics,10.271454968582486,18,18,2
lxwa140818117,20,4.5,2022-03-02,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,10.845889966900735,20,20,2
uyid942578627,25,4.9,2022-03-02,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,12.393263757604263,21,21,2
scqu849553683,29,4.5,2022-04-05,Fog,Low ,scooter ,Other,60,Books,8.927480425054231,22,22,1
mctx146223837,32,4.7,2022-02-13,Sandstorms,Jam ,scooter ,Metropolitian ,155,Clothing,6018.501935110026,20,21,6
cyko979976221,39,4.1,2022-02-14,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Clothing,20.397442775188328,21,21,0
uesw387337499,31,4.4,2022-03-20,Stormy,Jam ,motorcycle ,Urban ,235,Books,16.635381027246595,21,21,6
wowz415217997,37,4.5,2022-03-11,Fog,Low ,motorcycle ,Urban ,130,Apparel,7.589543265875354,23,23,4
uxsb403561931,36,4.9,2022-02-18,Cloudy,Medium ,van,Metropolitian ,155,Apparel,13.172727967926338,17,17,4
cyye995820696,37,3.8,2022-04-04,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Cosmetics,20.8325750761678,20,20,0
jbts229431770,38,4.9,2022-03-09,Cloudy,High ,scooter ,Metropolitian ,125,Toys,6.219648077690683,13,13,2
iqbd216667101,37,4.4,2022-02-18,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,11.891277192207589,22,22,4
bszz787750715,21,4.9,2022-03-20,Fog,Low ,scooter ,Other,105,Snacks,13.66085535805377,23,23,6
eynm000731182,35,4.9,2022-03-26,Fog,Medium ,van,Metropolitian ,90,Toys,4.464163123690179,18,18,5
cdmn013747827,22,4.8,2022-03-29,Sandstorms,Jam ,scooter ,Urban ,110,Electronics,13.390793718689235,20,20,1
fxuz549696901,28,4.8,2022-03-01,Fog,Low ,motorcycle ,Metropolitian ,115,Home,3.068202713082747,8,8,1
jtpt648811611,39,4.0,2022-03-18,Stormy,Medium ,motorcycle ,Metropolitian ,240,Jewelry,20.166286848244525,17,17,4
oxji736034406,29,4.5,2022-03-31,Windy,Low ,scooter ,Urban ,65,Home,12.39525675915564,22,22,3
rihr033620085,39,4.6,2022-03-30,Sandstorms,High ,motorcycle ,Metropolitian ,160,Pet Supplies,3.0986894561589557,11,11,2
gczg917526696,25,4.9,2022-03-06,Sandstorms,Jam ,van,Urban ,80,Kitchen,20.166027529984316,21,21,6
svpx912240732,34,5.0,2022-03-05,Cloudy,Medium ,van,Urban ,95,Home,4.664610877378366,17,17,5
asgd164341326,22,4.8,2022-03-26,Sunny,Low ,motorcycle ,Metropolitian ,90,Electronics,3.099243404030044,9,9,5
xqcr834027606,27,5.0,2022-02-16,Windy,Jam ,motorcycle ,Metropolitian ,135,Sports,10.431932813898786,20,21,2
dmrl564554163,28,4.5,2022-03-12,Sunny,Medium ,motorcycle ,Urban ,125,Clothing,10.692860419649532,17,17,5
efrs776811164,32,5.0,2022-03-01,Stormy,Medium ,scooter ,Metropolitian ,155,Skincare,4.664846958990213,18,18,1
ljep947754095,27,4.6,2022-03-16,Sunny,Medium ,motorcycle ,Metropolitian ,100,Shoes,10.73767592244511,17,18,2
ljfy543933323,35,3.9,2022-03-29,Windy,Jam ,motorcycle ,Metropolitian ,190,Toys,12.216036309455992,19,20,1
fshk983313794,22,4.6,2022-03-05,Windy,Low ,motorcycle ,Metropolitian ,95,Snacks,4.654346370086994,23,23,5
wypw496102732,35,4.7,2022-02-17,Sunny,Jam ,van,Metropolitian ,85,Sports,4.707104052532131,21,21,3
ayns342721271,30,4.6,2022-03-13,Cloudy,Low ,motorcycle ,Urban ,120,Cosmetics,1.5125517325857614,10,10,6
thym058259757,39,4.8,2022-03-13,Fog,High ,scooter ,Urban ,130,Shoes,3.102782976271217,11,11,6
lgzn457957462,33,4.8,2022-04-03,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Skincare,9.203603646445394,18,18,6
qezt047211927,20,4.7,2022-03-23,Sandstorms,Medium ,scooter ,Urban ,80,Pet Supplies,12.235732851647132,17,17,2
gzdo509306528,20,4.7,2022-03-01,Fog,Medium ,motorcycle ,Urban ,85,Pet Supplies,4.707104052532131,18,18,1
ersz046238543,34,4.2,2022-03-13,Windy,Low ,motorcycle ,Urban ,120,Electronics,9.308325333644872,23,23,6
tgpw108094548,22,4.7,2022-03-29,Windy,Medium ,motorcycle ,Metropolitian ,120,Clothing,10.859713679362844,17,17,1
inqt227293158,37,4.3,2022-03-15,Stormy,High ,scooter ,Metropolitian ,170,Clothing,2.9767694453812323,11,12,1
mwyi621708115,20,4.8,2022-03-09,Cloudy,Low ,motorcycle ,Urban ,80,Snacks,1.5276791467900743,9,9,2
hzpx007931304,33,4.9,2022-04-05,Windy,Low ,motorcycle ,Metropolitian ,130,Electronics,7.5897674326727005,22,22,1
gbab110045112,21,5.0,2022-04-02,Fog,Medium ,motorcycle ,Metropolitian ,125,Home,19.632314732102273,17,17,5
hvpj165495397,33,4.6,2022-03-10,Fog,Medium ,motorcycle ,Metropolitian ,245,Clothing,10.586671192789037,17,17,3
ceed295586354,24,4.6,2022-03-23,Windy,Medium ,van,Urban ,24,Grocery,12.395136598591078,18,18,2
tonn051257985,36,4.7,2022-03-13,Sandstorms,High ,scooter ,Metropolitian ,160,Skincare,3.1380694073889375,11,12,6
erap841821582,30,4.6,2022-03-07,Sunny,Medium ,motorcycle ,Metropolitian ,26,Grocery,4.581196682217199,19,19,0
iavt937545530,32,4.9,2022-03-18,Sandstorms,Low ,scooter ,Metropolitian ,120,Jewelry,13.80547731046219,23,0,4
trka856987401,28,4.6,2022-03-31,Stormy,Jam ,van,Metropolitian ,80,Toys,19.940501916973297,19,19,3
lcgk008504983,21,4.7,2022-04-04,Windy,Jam ,scooter ,Metropolitian ,135,Home,19.351082464681973,20,20,0
zqro449286965,39,4.9,2022-02-17,Fog,High ,motorcycle ,Metropolitian ,125,Snacks,3.047712417465363,11,11,3
syeh579470089,32,4.7,2022-03-26,Cloudy,Low ,motorcycle ,Metropolitian ,130,Shoes,3.0986894561589557,9,9,5
zhab316861798,20,4.5,2022-03-28,Sandstorms,Jam ,scooter ,Urban ,125,Home,9.163186792917154,19,19,0
qqjl805129936,36,5.0,2022-03-15,Fog,Low ,scooter ,Urban ,15,Grocery,1.4884133108377866,8,8,1
weco669309017,28,4.8,2022-03-17,Sunny,Low ,scooter ,Urban ,90,Jewelry,3.099238091225855,11,11,3
zbel647135442,32,4.5,2022-03-09,Fog,Jam ,motorcycle ,Metropolitian ,150,Electronics,7.648136370476755,20,20,2
emwe467794784,39,4.4,2022-04-02,Cloudy,Jam ,scooter ,Metropolitian ,230,Toys,17.042634005428827,19,20,5
xznm347660092,30,4.7,2022-03-29,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery,16.69541088302565,22,22,1
nyfh224947388,32,4.4,2022-03-05,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,Grocery,6.117941643988989,16,16,5
uvri048682496,23,4.6,2022-03-29,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,13.591068802313822,21,21,1
bbws342212288,21,4.8,2022-03-05,Windy,Medium ,scooter ,Other,135,Clothing,6.108360812908673,15,15,5
wsoh266827723,31,4.2,2022-03-05,Windy,Medium ,van,Metropolitian ,160,Outdoors,9.061127494752238,17,17,5
leff787822709,37,4.6,2022-03-13,Stormy,High ,van,Urban ,140,Books,3.0538233786856974,11,12,6
talu198958493,20,4.5,2022-03-03,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Kitchen,7.590017577593426,20,20,3
anfx475383342,28,4.5,2022-03-03,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Electronics,1.4881912567305338,10,10,3
eddt314765083,22,4.9,2022-03-24,Cloudy,Low ,motorcycle ,Metropolitian ,55,Clothing,1.5514770796415485,8,8,3
pcyt916802893,20,4.7,2022-03-15,Cloudy,Medium ,motorcycle ,Urban ,13,Grocery,9.20341113898367,17,17,1
ungk686699285,34,4.8,2022-03-12,Windy,Low ,scooter ,Metropolitian ,135,Jewelry,19.591218729842222,22,22,5
jgcy113446649,38,4.8,2022-03-13,Windy,High ,scooter ,Metropolitian ,125,Shoes,6.19703893141132,12,12,6
ronf620294989,32,4.5,2022-04-05,Cloudy,High ,motorcycle ,Metropolitian ,135,Shoes,6.027713334627565,12,12,1
hoxq128553542,34,4.9,2022-03-02,Sunny,Low ,scooter ,Metropolitian ,26,Grocery,16.824526128937705,22,23,2
pmtg425435413,33,3.9,2022-03-08,Windy,Medium ,van,Metropolitian ,160,Apparel,13.592749450062879,17,17,1
qefg170628671,34,4.5,2022-03-21,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,3.020731790895242,10,10,0
bdlk287272047,32,4.6,2022-03-24,Stormy,Jam ,motorcycle ,Metropolitian ,160,Kitchen,4.707104052532131,21,22,3
iqem237229463,34,4.7,2022-03-11,Sunny,Jam ,motorcycle ,Metropolitian ,145,Cosmetics,7.757008674701061,19,20,4
zazf712069296,26,4.6,2022-03-10,Cloudy,Jam ,scooter ,Metropolitian ,160,Apparel,10.624868125960159,19,19,3
dpcr770207794,31,4.0,2022-03-12,Cloudy,Low ,motorcycle ,Metropolitian ,175,Shoes,12.396203377424794,23,23,5
glsd963477325,39,4.8,2022-03-19,Sunny,High ,motorcycle ,Metropolitian ,135,Clothing,6.071710271577742,14,15,5
zhhx122382345,27,4.8,2022-02-15,Sunny,Low ,motorcycle ,Metropolitian ,75,Toys,1.5690347154047224,8,8,1
titu043025048,32,5.0,2022-03-09,Cloudy,Jam ,scooter ,Urban ,135,Shoes,7.669768196606529,21,22,2
gyxe336866683,32,4.5,2022-02-13,Stormy,Medium ,motorcycle ,Metropolitian ,150,Jewelry,7.556893369945108,17,17,6
zlcm795242431,39,4.1,2022-03-27,Sunny,Medium ,motorcycle ,Metropolitian ,160,Pet Supplies,10.549588224835514,18,18,6
zdvi265864937,36,4.8,2022-03-21,Stormy,Low ,van,Metropolitian ,125,Clothing,1.529710385539974,10,10,0
wduj099075306,37,4.1,2022-03-15,Windy,Medium ,motorcycle ,Metropolitian ,190,Electronics,4.647963215024367,17,18,1
xhwj851689395,37,4.8,2022-03-26,Fog,Jam ,scooter ,Metropolitian ,130,Apparel,9.041263207807027,21,21,5
opbb084664115,38,3.7,2022-03-25,Stormy,Jam ,motorcycle ,Metropolitian ,155,Electronics,16.824526128937705,20,20,4
nplz786278633,28,4.7,2022-03-01,Stormy,High ,scooter ,Metropolitian ,140,Shoes,3.013958870983999,11,11,1
vfml243571298,34,3.8,2022-03-10,Stormy,Medium ,scooter ,Metropolitian ,155,Shoes,16.823323902378387,18,18,3
evto530786855,32,4.9,2022-03-27,Cloudy,Low ,motorcycle ,Metropolitian ,145,Skincare,17.041308859939207,23,23,6
ckgu502252849,22,4.7,2022-03-11,Windy,Low ,motorcycle ,Urban ,85,Home,8.927154262343281,23,23,4
tjxh038296843,31,4.0,2022-02-14,Windy,Medium ,motorcycle ,Metropolitian ,225,Skincare,13.600349442388593,17,17,0
xhlz301038990,27,4.0,2022-03-29,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Shoes,12.409793910752205,19,19,1
zpnu794398600,29,4.9,2022-03-20,Windy,Jam ,scooter ,Metropolitian ,120,Outdoors,17.102527788094463,19,19,6
xiuy990187238,38,4.8,2022-03-28,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Shoes,9.32924365213354,21,21,0
mupr233190762,35,4.8,2022-04-01,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Skincare,7.5900214384297335,20,21,4
pkqs694908430,31,4.9,2022-04-03,Sunny,Jam ,motorcycle ,Metropolitian ,140,Electronics,4.64847378122608,20,20,6
qibd572188244,30,4.3,2022-03-06,Windy,Medium ,scooter ,Metropolitian ,185,Apparel,13.942528825315232,18,18,6
rwkg752700186,24,4.9,2022-04-03,Fog,Medium ,motorcycle ,Urban ,10,Grocery,9.414207472710387,18,18,6
xukr152686247,33,4.8,2022-03-10,Stormy,Low ,motorcycle ,Urban ,115,Sports,13.805596388488004,23,23,3
pkts252955495,29,4.6,2022-02-18,Sandstorms,Low ,motorcycle ,Metropolitian ,22,Grocery,10.269518706782998,23,23,4
kjef892715538,38,4.6,2022-03-17,Stormy,High ,scooter ,Metropolitian ,130,Toys,6.1075103940652875,12,12,3
pmpr684370621,26,4.9,2022-03-13,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Cosmetics,9.043263484069747,20,20,6
bpyt851249485,39,4.8,2022-03-17,Sandstorms,Medium ,scooter ,Metropolitian ,130,Cosmetics,6.276138627413788,15,16,3
fdjp742606171,24,4.5,2022-03-16,Fog,Low ,motorcycle ,Metropolitian ,21,Grocery,17.259376716936664,23,23,2
deff957321361,34,4.2,2022-03-21,Stormy,Low ,motorcycle ,Metropolitian ,140,Electronics,9.177365744557306,22,23,0
vakz912181469,26,4.7,2022-03-09,Windy,Low ,motorcycle ,Metropolitian ,14,Grocery,8.932469105184088,22,22,2
lxlx275255455,35,4.7,2022-03-03,Cloudy,Medium ,motorcycle ,Metropolitian ,85,Shoes,6.041720567260046,15,15,3
dowq522268038,36,4.2,2022-04-01,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Electronics,4.648400072771237,18,18,4
xdao434795901,24,2.6,2022-04-06,Sunny,Low ,motorcycle ,Metropolitian ,210,Toys,16.635381027246595,22,22,2
qzve473103395,33,4.3,2022-04-02,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Kitchen,16.79799879130621,17,17,5
sgrh968289641,26,4.6,2022-02-14,Windy,Medium ,motorcycle ,Metropolitian ,125,Pet Supplies,16.76046196823297,18,18,0
jpet729617185,32,5.0,2022-03-04,Windy,Jam ,scooter ,Urban ,150,Shoes,17.040675423590454,19,19,4
tbbu562785662,37,4.9,2022-03-20,Fog,Jam ,motorcycle ,Metropolitian ,240,Skincare,13.388148115267779,19,19,6
yhct639146328,26,4.9,2022-02-12,Stormy,Low ,scooter ,Metropolitian ,90,Jewelry,20.24338536883607,23,0,5
vpzi082179640,31,4.8,2022-03-27,Stormy,Low ,scooter ,Metropolitian ,140,Pet Supplies,20.212199139843758,23,23,6
wxqg297592780,37,4.6,2022-03-10,Stormy,Medium ,motorcycle ,Urban ,130,Jewelry,13.943264150201642,17,17,3
eein393878639,26,4.7,2022-03-06,Sunny,Jam ,scooter ,Urban ,80,Skincare,16.799203683671756,21,22,6
qkiq165480717,37,4.8,2022-03-07,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Toys,4.530955587841242,20,20,0
hqwk443892657,22,4.6,2022-04-04,Sunny,Jam ,motorcycle ,Metropolitian ,110,Sports,20.397442775188328,20,20,0
xkxm865630486,21,4.4,2022-04-03,Windy,Low ,motorcycle ,Metropolitian ,15,Grocery,4.553818794873717,22,22,6
bvni933228891,22,4.0,2022-03-13,Sandstorms,Low ,motorcycle ,Urban ,28,Grocery,1.5493509707072781,9,9,6
befv867092423,38,4.5,2022-03-28,Windy,Low ,motorcycle ,Urban ,100,Snacks,1.5493596914279444,10,10,0
hobf254746878,28,4.0,2022-03-15,Stormy,High ,motorcycle ,Metropolitian ,160,Shoes,6.196473600483353,13,13,1
lhfo186255622,29,4.7,2022-04-04,Sandstorms,Jam ,scooter ,Urban ,85,Books,20.397442775188328,20,20,0
emki208355100,31,4.9,2022-03-28,Cloudy,High ,motorcycle ,Metropolitian ,190,Shoes,6.049912845948324,12,12,0
eiug703797186,24,4.8,2022-03-01,Cloudy,Low ,scooter ,Metropolitian ,70,Skincare,3.0358329337402403,8,8,1
gpgw045112006,33,4.8,2022-03-13,Windy,Medium ,motorcycle ,Metropolitian ,130,Apparel,6.276138627413788,15,15,6
pajv540287866,26,4.9,2022-04-02,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,Cosmetics,13.765379678937752,19,19,5
pfch546197063,20,4.7,2022-03-15,Cloudy,Jam ,scooter ,Metropolitian ,145,Books,7.7744964674614065,19,19,1
watp349944722,29,4.8,2022-04-06,Windy,Low ,scooter ,Urban ,12,Grocery,19.73161759397837,22,22,2
ipvd026583007,32,4.0,2022-03-23,Windy,Medium ,motorcycle ,Urban ,245,Sports,10.845954196990009,18,18,2
pexn467185751,20,4.9,2022-03-25,Fog,Medium ,motorcycle ,Metropolitian ,210,Electronics,16.635194216784537,17,17,4
nmla539707523,26,5.0,2022-03-27,Sandstorms,Medium ,van,Urban ,120,Skincare,10.845731334066407,19,19,6
dbuw981669021,38,4.8,2022-03-25,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Shoes,16.695143788849723,20,20,4
dbyg819334603,34,4.6,2022-02-17,Sandstorms,High ,van,Urban ,27,Grocery,6.165063816991586,13,13,3
koew144021127,27,4.5,2022-04-03,Stormy,Low ,motorcycle ,Metropolitian ,65,Apparel,2.976035478042831,8,8,6
qmjh777621315,29,5.0,2022-02-12,Windy,Jam ,motorcycle ,Metropolitian ,125,Clothing,10.577817770029753,20,21,5
pszf462397050,24,4.9,2022-04-04,Windy,Jam ,motorcycle ,Urban ,120,Snacks,19.73032946503108,19,19,0
figc612141073,21,4.9,2022-03-05,Cloudy,Low ,motorcycle ,Metropolitian ,60,Apparel,1.5103782350762562,8,8,5
gpwj834408989,33,4.4,2022-02-13,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing,1.463953129912797,9,9,6
pwbf401580256,35,4.7,2022-03-01,Sandstorms,Jam ,motorcycle ,Metropolitian ,29,Grocery,9.04307025837713,21,21,1
vpzj106843126,35,4.7,2022-03-31,Stormy,Low ,scooter ,Metropolitian ,90,Home,12.43875210831113,23,23,3
rpxi920665792,29,4.8,2022-04-06,Cloudy,Low ,motorcycle ,Metropolitian ,23,Grocery,10.689377930173068,23,23,2
vhkj347911892,21,4.9,2022-03-23,Windy,Low ,motorcycle ,Metropolitian ,95,Skincare,12.23513612361146,23,23,2
ilfo183800165,29,4.6,2022-04-04,Windy,Jam ,motorcycle ,Urban ,145,Home,17.045251004667662,21,21,0
blgx713939207,22,4.7,2022-03-20,Sunny,Jam ,motorcycle ,Metropolitian ,120,Cosmetics,13.945658037651098,20,20,6
wlra252926669,24,4.4,2022-02-18,Cloudy,Jam ,scooter ,Metropolitian ,200,Toys,11.891353051258337,20,21,4
vxra135801103,23,4.9,2022-03-11,Stormy,High ,scooter ,Metropolitian ,110,Pet Supplies,1.551363898457269,11,11,4
fzng561300776,27,4.6,2022-03-13,Windy,High ,scooter ,Urban ,60,Toys,1.549238578891355,11,11,6
sdij345774967,33,4.1,2022-03-10,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Jewelry,12.439082968814082,18,18,3
ylyn963444268,35,4.6,2022-03-02,Windy,Medium ,scooter ,Metropolitian ,130,Outdoors,16.87262327851572,18,18,2
